"mapid","adxcode","regioncode","time","win","weights"
1,"9","1156659000","19",1,4
1,"9","1156320500","19",1,3
1,"1","1156220100","19",1,2
1,"5","1156350200","19",1,7
1,"5","1156420100","19",0,2
1,"10","1156360900","19",1,3
1,"8","1156441900","19",1,3
1,"3","1156440300","19",0,2
1,"5","1156500000","19",1,3
1,"10","1156650200","19",1,2
1,"5","1156371400","19",1,1
1,"10","1156440300","19",1,2
1,"2","1156310000","19",1,1
1,"3","1156330200","19",0,5
1,"2","1156510100","19",1,1
1,"7","1156321100","19",1,1
1,"1","1156361100","19",1,1
1,"3","1156420100","19",1,4
1,"5","1156511000","19",0,1
1,"7","1156510100","19",0,3
1,"5","1156411400","19",1,2
1,"6","1156500000","19",0,3
1,"3","1156140200","19",1,2
1,"8","1156340700","19",0,1
1,"2","1156653200","19",0,5
1,"4","1156230400","19",0,5
1,"4","1156320300","19",0,3
1,"5","1156140100","19",1,3
1,"4","1156110000","19",1,1
1,"5","1156220100","19",1,7
1,"1","1156220200","19",1,2
1,"3","1156410300","19",1,2
1,"9","1156140300","19",1,1
1,"9","1156371400","19",0,1
1,"4","1156441900","19",0,2
1,"6","1156511800","19",1,7
1,"8","1156130300","19",1,1
1,"6","1156350100","19",1,1
1,"7","1156230100","19",0,2
1,"5","1156430100","19",0,2
1,"8","1156511400","19",0,1
1,"1","1156211200","19",1,1
1,"8","1156330600","19",1,2
1,"7","1156230300","19",0,6
1,"5","1156520200","19",0,1
1,"6","1156420100","19",1,8
1,"3","1156440100","19",0,4
1,"3","1156420600","19",0,2
1,"3","1156440100","19",1,6
1,"8","1156441500","19",0,3
1,"4","1156442000","19",0,2
1,"6","1156440400","19",1,2
1,"1","1156441900","19",0,6
1,"7","1156441900","19",1,1
1,"10","1156442000","19",1,1
1,"2","1156445200","19",0,2
1,"4","1156441700","19",1,1
1,"10","1156441900","19",0,8
1,"9","1156341500","20",0,28
1,"2","1156520300","20",0,108
1,"1","1156350600","20",0,73
1,"2","1156330200","20",0,63
1,"9","1156520100","20",1,41
1,"3","1156110000","20",0,48814
1,"4","1156370800","20",0,166
1,"7","1156110000","20",0,115883
1,"6","1156330100","20",0,412
1,"9","1156140800","20",0,101
1,"1","1156130600","20",0,211
1,"1","1156231200","20",0,13
1,"10","1156610800","20",0,64
1,"6","1156321300","20",0,61
1,"5","1156520100","20",0,153
1,"9","1156341100","20",0,29
1,"8","1156410400","20",1,32
1,"7","1156211400","20",1,12
1,"1","1156150200","20",0,35
1,"4","1156510100","20",0,415
1,"7","1156511100","20",1,16
1,"7","1156330100","20",0,262
1,"6","1156370700","20",0,175
1,"2","1156650100","20",0,12
1,"3","1156510500","20",0,53
1,"6","1156441200","20",0,1014
1,"8","1156441900","20",0,1276
1,"7","1156370100","20",1,33
1,"4","1156450400","20",1,14
1,"5","1156310000","20",0,507
1,"7","1156341200","20",0,37
1,"3","1156130900","20",1,42
1,"2","1156440100","20",0,88
1,"2","1156340100","20",0,434
1,"4","1156141100","20",0,70
1,"9","1156500000","20",0,744
1,"9","1156210300","20",0,47
1,"9","1156371300","20",0,229
1,"7","1156441600","20",0,643
1,"5","1156450100","20",0,79
1,"4","1156360700","20",0,115
1,"2","1156420500","20",0,40
1,"2","1156431200","20",0,68
1,"8","1156150100","20",0,7
1,"8","1156350100","20",0,243
1,"6","1156371700","20",0,139
1,"10","1156411500","20",0,107
1,"7","1156610700","20",0,34
1,"2","1156450100","20",0,229
1,"4","1156360900","20",0,83
1,"3","1156410700","20",0,98
1,"7","1156370200","20",0,187
1,"9","1156430100","20",0,224
1,"9","1156510600","20",1,22
1,"2","1156150400","20",0,46
1,"7","1156330200","20",1,60
1,"8","1156630100","20",0,40
1,"1","1156360100","20",1,12
1,"9","1156341300","20",0,62
1,"6","1156310000","20",1,119
1,"8","1156152500","20",0,1
1,"5","1156500000","20",0,127
1,"1","1156420100","20",0,112
1,"5","1156421200","20",0,35
1,"2","1156410100","20",1,62
1,"10","1156331000","20",0,187
1,"9","1156350200","20",0,70
1,"4","1156330300","20",0,227
1,"7","1156220200","20",0,2
1,"4","1156440800","20",0,66
1,"2","1156411000","20",0,91
1,"9","1156411000","20",1,36
1,"4","1156320500","20",0,60
1,"9","1156510100","20",0,1
1,"2","1156420300","20",0,43
1,"9","1156650200","20",0,4
1,"8","1156431000","20",0,101
1,"1","1156320900","20",0,84
1,"3","1156131100","20",0,68
1,"7","1156120000","20",0,30
1,"8","1156360400","20",0,82
1,"4","1156431100","20",0,54
1,"8","1156420100","20",1,68
1,"6","1156510400","20",1,9
1,"1","1156420600","20",0,70
1,"4","1156420100","20",0,244
1,"9","1156320600","20",1,23
1,"5","1156370300","20",0,63
1,"7","1156440400","20",0,23
1,"1","1156441900","20",1,64
1,"5","1156510100","20",0,234
1,"10","1156441300","20",0,54
1,"7","1156370100","20",0,174
1,"7","1156210800","20",1,14
1,"5","1156152500","20",0,10
1,"9","1156410500","20",0,101
1,"1","1156410200","20",0,10
1,"9","1156620100","20",0,77
1,"3","1156140700","20",1,23
1,"7","1156310000","20",0,97
1,"1","1156320600","20",0,75
1,"3","1156350200","20",1,24
1,"3","1156140300","20",0,37
1,"8","1156420900","20",0,63
1,"8","1156110000","20",0,50689
1,"3","1156440100","20",0,181
1,"5","1156341100","20",0,69
1,"6","1156510300","20",0,14
1,"2","1156321200","20",0,33
1,"1","1156442000","20",0,62
1,"9","1156450700","20",0,40
1,"9","1156361100","20",0,117
1,"6","1156371600","20",0,71
1,"8","1156140600","20",0,24
1,"6","1156330100","20",1,91
1,"10","1156610100","20",0,265
1,"4","1156411300","20",0,136
1,"5","1156330400","20",0,92
1,"5","1156330200","20",0,245
1,"5","1156320400","20",0,101
1,"10","1156440300","20",0,132
1,"4","1156621200","20",0,23
1,"8","1156430200","20",0,59
1,"2","1156371200","20",0,35
1,"8","1156370600","20",0,123
1,"6","1156430500","20",0,81
1,"10","1156511400","20",0,38
1,"5","1156210200","20",0,206
1,"6","1156511500","20",0,72
1,"9","1156520100","20",0,118
1,"9","1156370800","20",0,2
1,"8","1156310000","20",1,26
1,"1","1156210500","20",0,6
1,"4","1156320800","20",1,27
1,"6","1156441700","20",0,23
1,"6","1156430800","20",0,18
1,"7","1156410600","20",0,34
1,"5","1156441900","20",0,133
1,"9","1156440900","20",0,1273
1,"7","1156370900","20",0,85
1,"3","1156210200","20",0,55
1,"5","1156120000","20",1,56
1,"6","1156370200","20",1,66
1,"6","1156320100","20",0,124
1,"10","1156530800","20",0,15
1,"6","1156430100","20",0,195
1,"6","1156410200","20",0,80
1,"7","1156440600","20",0,94
1,"8","1156411300","20",1,25
1,"3","1156430100","20",1,6
1,"3","1156340600","20",0,20
1,"9","1156350200","20",0,103
1,"5","1156140100","20",0,62
1,"6","1156500000","20",1,115
1,"6","1156150200","20",1,7
1,"8","1156640200","20",0,15
1,"3","1156421300","20",0,15
1,"5","1156341700","20",0,28
1,"10","1156340300","20",0,43
1,"10","1156230600","20",0,2
1,"9","1156450200","20",0,6
1,"1","1156211300","20",1,14
1,"5","1156441200","20",1,11
1,"3","1156152200","20",1,5
1,"9","1156410600","20",1,25
1,"10","1156130900","20",0,114
1,"5","1156330600","20",1,25
1,"9","1156441800","20",1,92
1,"4","1156410800","20",0,74
1,"7","1156510100","20",1,51
1,"9","1156640100","20",1,20
1,"5","1156320200","20",0,138
1,"3","1156341600","20",0,50
1,"6","1156130600","20",1,63
1,"4","1156460100","20",0,6
1,"9","1156130400","20",0,123
1,"2","1156429000","20",0,38
1,"4","1156230100","20",1,88
1,"9","1156340100","20",0,97
1,"3","1156430700","20",1,36
1,"1","1156440300","20",0,80
1,"1","1156120000","20",1,13
1,"4","1156130100","20",1,56
1,"10","1156621200","20",1,10
1,"10","1156330100","20",1,60
1,"10","1156230500","20",0,11
1,"3","1156360900","20",1,24
1,"10","1156230300","20",1,26
1,"3","1156210800","20",0,16
1,"6","1156130100","20",0,83
1,"7","1156610500","20",0,47
1,"8","1156230600","20",1,43
1,"9","1156370400","20",1,18
1,"2","1156450300","20",0,62
1,"5","1156140400","20",1,14
1,"8","1156442000","20",0,14
1,"1","1156130100","20",0,210
1,"6","1156620300","20",1,2
1,"3","1156150600","20",0,36
1,"4","1156430700","20",0,103
1,"4","1156440100","20",1,90
1,"1","1156511600","20",1,26
1,"2","1156340200","20",0,34
1,"6","1156350800","20",0,60
1,"7","1156321000","20",1,25
1,"10","1156370200","20",0,81
1,"2","1156211000","20",0,7
1,"9","1156350900","20",0,64
1,"8","1156440100","20",0,9199
1,"10","1156445200","20",0,34
1,"7","1156441500","20",0,955
1,"2","1156231200","20",1,23
1,"2","1156520100","20",1,24
1,"9","1156220100","20",1,18
1,"4","1156621000","20",0,16
1,"9","1156340100","20",1,128
1,"9","1156210400","20",0,17
1,"7","1156610300","20",0,39
1,"10","1156411200","20",0,55
1,"1","1156430600","20",0,147
1,"8","1156621100","20",0,16
1,"10","1156220100","20",1,44
1,"5","1156330900","20",0,3
1,"6","1156530600","20",0,19
1,"9","1156520600","20",1,16
1,"1","1156532500","20",0,22
1,"9","1156320300","20",0,109
1,"4","1156370400","20",0,82
1,"6","1156530100","20",0,55
1,"4","1156130300","20",0,31
1,"8","1156350500","20",0,169
1,"1","1156530300","20",0,26
1,"3","1156110000","20",0,2027
1,"6","1156210100","20",0,100
1,"1","1156450900","20",0,73
1,"6","1156321300","20",1,19
1,"6","1156140100","20",0,97
1,"6","1156411400","20",0,147
1,"6","1156320300","20",0,27
1,"7","1156370500","20",0,53
1,"6","1156440300","20",0,7412
1,"6","1156640100","20",0,38
1,"10","1156411700","20",0,107
1,"10","1156330700","20",0,138
1,"4","1156610600","20",0,45
1,"9","1156341800","20",0,56
1,"2","1156210200","20",1,30
1,"7","1156451300","20",0,10
1,"7","1156440100","20",1,50
1,"4","1156410300","20",0,114
1,"6","1156370200","20",1,51
1,"3","1156370600","20",1,63
1,"2","1156522600","20",0,50
1,"5","1156140100","20",1,40
1,"7","1156441900","20",0,4887
1,"4","1156220300","20",1,16
1,"6","1156210100","20",0,28
1,"10","1156330900","20",0,35
1,"10","1156330700","20",1,59
1,"10","1156410100","20",0,344
1,"3","1156360300","20",0,38
1,"6","1156350500","20",0,1
1,"4","1156421100","20",1,26
1,"7","1156360800","20",1,37
1,"7","1156110000","20",1,5
1,"5","1156320100","20",0,158
1,"8","1156130500","20",0,104
1,"10","1156110000","20",0,983
1,"8","1156622900","20",0,12
1,"9","1156320500","20",0,255
1,"3","1156210100","20",1,39
1,"1","1156420500","20",1,23
1,"5","1156520400","20",0,32
1,"3","1156150100","20",1,18
1,"4","1156510700","20",0,66
1,"3","1156520500","20",0,51
1,"3","1156511300","20",0,54
1,"2","1156610300","20",1,11
1,"5","1156370900","20",1,36
1,"3","1156440900","20",0,33
1,"5","1156230100","20",0,89
1,"2","1156350500","20",1,55
1,"6","1156210300","20",0,2
1,"8","1156371600","20",1,18
1,"10","1156440300","20",1,800
1,"8","1156451000","20",1,11
1,"4","1156360500","20",0,18
1,"4","1156130700","20",0,52
1,"1","1156340500","20",1,6
1,"1","1156371300","20",1,48
1,"6","1156371500","20",1,24
1,"5","1156141000","20",0,105
1,"10","1156220400","20",1,7
1,"2","1156230100","20",1,67
1,"9","1156150100","20",1,30
1,"2","1156210700","20",0,24
1,"4","1156650500","20",0,6
1,"1","1156370300","20",1,30
1,"8","1156230200","20",0,33
1,"9","11560","20",1,40
1,"2","1156513200","20",0,11
1,"5","1156621000","20",1,21
1,"8","1156110000","20",0,19
1,"3","1156429000","20",1,20
1,"6","1156532500","20",0,23
1,"6","1156511600","20",0,45
1,"9","1156430500","20",1,33
1,"2","1156330600","20",0,132
1,"2","1156130200","20",0,95
1,"1","1156330500","20",0,95
1,"7","1156150800","20",0,16
1,"10","1156445100","20",0,21
1,"8","1156510900","20",0,37
1,"10","1156370700","20",1,31
1,"1","1156520200","20",0,32
1,"9","1156350700","20",1,17
1,"5","1156210200","20",1,119
1,"1","1156430200","20",1,29
1,"3","1156230100","20",0,52
1,"2","1156620900","20",0,4
1,"7","1156440800","20",0,1912
1,"9","1156610100","20",1,49
1,"8","1156640400","20",0,14
1,"9","1156370100","20",1,30
1,"1","1156411100","20",0,44
1,"9","1156220600","20",0,14
1,"1","1156330800","20",0,39
1,"9","1156440100","20",1,913
1,"5","1156650100","20",0,50
1,"4","1156522700","20",0,50
1,"10","1156430100","20",1,82
1,"10","1156440700","20",1,1
1,"2","1156511900","20",0,37
1,"2","1156650100","20",1,17
1,"6","1156410900","20",1,9
1,"1","1156450100","20",1,51
1,"8","1156360100","20",1,42
1,"7","1156341100","20",1,30
1,"1","1156533100","20",0,10
1,"4","1156360700","20",1,13
1,"4","1156350600","20",1,39
1,"10","1156140100","20",1,26
1,"8","1156450800","20",0,51
1,"6","1156410900","20",0,63
1,"1","1156360900","20",1,5
1,"2","1156451200","20",0,42
1,"6","1156442000","20",1,38
1,"10","1156410400","20",0,111
1,"4","1156440800","20",1,31
1,"4","1156320500","20",1,25
1,"5","1156350100","20",0,41
1,"8","11560","20",0,111
1,"3","1156231000","20",0,16
1,"6","1156511700","20",0,59
1,"10","1156321000","20",0,63
1,"3","1156220100","20",0,1
1,"9","1156371700","20",1,28
1,"6","1156230800","20",1,21
1,"8","1156140400","20",0,48
1,"8","1156530400","20",0,20
1,"5","1156331100","20",0,46
1,"5","1156320500","20",1,73
1,"4","1156370500","20",1,14
1,"5","1156321000","20",0,18
1,"9","1156442000","20",0,2
1,"1","1156350100","20",1,15
1,"9","1156320200","20",1,51
1,"3","1156360100","20",0,115
1,"3","1156510100","20",1,92
1,"5","1156361100","20",1,33
1,"8","1156511000","20",0,50
1,"5","1156230700","20",1,10
1,"2","1156320700","20",0,1
1,"10","1156610100","20",0,119
1,"8","1156410100","20",0,135
1,"5","1156220100","20",0,115
1,"10","1156520600","20",0,49
1,"3","1156610400","20",0,88
1,"9","1156610100","20",1,41
1,"4","1156530600","20",1,5
1,"5","1156440600","20",1,26
1,"7","1156512000","20",0,14
1,"7","1156320800","20",0,83
1,"1","1156441800","20",0,1
1,"1","1156410700","20",1,35
1,"6","1156371100","20",0,62
1,"10","1156360700","20",0,31
1,"9","1156511700","20",1,38
1,"2","1156532600","20",0,12
1,"1","1156131000","20",0,97
1,"4","1156150400","20",0,1
1,"9","1156430400","20",0,89
1,"10","1156520200","20",1,8
1,"2","1156350500","20",0,36
1,"5","1156420100","20",1,86
1,"1","1156320100","20",1,48
1,"4","1156320300","20",1,23
1,"9","1156652300","20",0,9
1,"4","1156140900","20",1,15
1,"6","1156140800","20",1,15
1,"10","1156371000","20",1,8
1,"9","1156230200","20",1,29
1,"9","1156440700","20",0,24
1,"9","1156451000","20",0,47
1,"7","1156640100","20",0,44
1,"9","1156530100","20",0,209
1,"9","1156150100","20",0,41
1,"4","1156430300","20",0,47
1,"1","1156321100","20",0,47
1,"1","1156440100","20",0,3126
1,"5","1156440200","20",0,499
1,"7","1156532900","20",0,16
1,"9","1156653200","20",0,4
1,"9","1156522700","20",1,5
1,"5","1156350200","20",1,30
1,"5","1156330700","20",1,1
1,"1","1156420200","20",0,32
1,"7","1156441500","20",0,28
1,"3","1156450200","20",1,27
1,"10","1156141000","20",1,22
1,"8","1156430700","20",0,2
1,"8","1156220200","20",0,56
1,"3","1156630100","20",0,14
1,"6","1156445300","20",0,376
1,"8","1156360700","20",0,1
1,"10","1156640300","20",0,23
1,"10","1156150700","20",0,23
1,"1","1156140900","20",0,36
1,"1","1156440300","20",0,3009
1,"3","1156320100","20",0,2
1,"4","1156450500","20",0,25
1,"3","1156620500","20",0,26
1,"5","1156140700","20",0,63
1,"8","1156350300","20",1,19
1,"4","1156442000","20",0,2432
1,"4","1156371000","20",0,53
1,"2","1156421100","20",0,67
1,"8","1156371500","20",0,116
1,"7","1156441400","20",1,15
1,"6","1156440300","20",1,53
1,"10","1156522300","20",0,31
1,"3","1156652800","20",0,12
1,"7","1156320700","20",0,61
1,"3","1156441200","20",0,22
1,"7","1156210900","20",1,7
1,"7","1156350300","20",0,49
1,"9","1156411100","20",1,18
1,"4","1156442000","20",1,12
1,"6","1156450300","20",1,14
1,"3","1156441900","20",0,33
1,"6","1156420800","20",0,18
1,"9","1156441900","20",1,252
1,"7","1156340800","20",0,51
1,"1","1156210100","20",1,2
1,"4","1156360700","20",1,31
1,"7","1156320400","20",1,33
1,"5","1156360400","20",1,40
1,"3","1156630100","20",1,14
1,"9","1156120000","20",0,200
1,"3","1156371400","20",0,78
1,"6","1156431200","20",1,36
1,"9","1156210300","20",1,26
1,"1","1156420100","20",1,4
1,"9","1156440600","20",0,2450
1,"10","1156140200","20",0,50
1,"8","1156420700","20",0,19
1,"6","1156411600","20",0,117
1,"9","1156361000","20",1,24
1,"3","1156220200","20",1,1
1,"6","1156440500","20",0,54
1,"6","1156610900","20",1,12
1,"10","1156330500","20",1,33
1,"4","1156441800","20",1,12
1,"5","1156350100","20",1,45
1,"9","1156440400","20",0,841
1,"6","1156140300","20",1,13
1,"10","1156360800","20",0,64
1,"9","1156371200","20",1,14
1,"2","1156320700","20",1,23
1,"5","1156511800","20",0,23
1,"9","1156530400","20",1,8
1,"7","1156510700","20",1,32
1,"5","1156451400","20",0,9
1,"5","1156331000","20",1,47
1,"2","1156420100","20",0,4
1,"10","1156320100","20",1,48
1,"8","1156130100","20",1,27
1,"1","1156431300","20",0,82
1,"7","1156360200","20",1,23
1,"10","1156130300","20",1,16
1,"4","1156130800","20",1,15
1,"10","1156430100","20",1,62
1,"5","1156410500","20",1,44
1,"1","1156411200","20",1,9
1,"5","1156441300","20",1,24
1,"7","1156620100","20",0,66
1,"2","1156421000","20",0,45
1,"8","1156360200","20",0,40
1,"3","1156371000","20",1,34
1,"3","1156654000","20",0,17
1,"1","1156610800","20",1,12
1,"5","1156222400","20",1,18
1,"5","1156211200","20",0,22
1,"3","1156532500","20",1,8
1,"2","1156422800","20",0,30
1,"2","1156431100","20",1,10
1,"10","1156320100","20",1,5
1,"3","1156411700","20",1,15
1,"4","1156360200","20",0,12
1,"8","1156445200","20",1,26
1,"8","1156141100","20",1,23
1,"8","1156532500","20",1,15
1,"3","1156513300","20",0,1
1,"1","1156610900","20",0,21
1,"6","1156220800","20",0,15
1,"4","1156210900","20",0,17
1,"3","1156230300","20",0,28
1,"10","1156440400","20",1,20
1,"1","1156361000","20",0,42
1,"10","1156321300","20",1,14
1,"3","1156441400","20",0,639
1,"7","1156350800","20",1,16
1,"8","1156370100","20",0,79
1,"6","1156440700","20",0,981
1,"6","1156513400","20",0,36
1,"10","1156442000","20",0,466
1,"2","1156360900","20",0,15
1,"2","1156220200","20",1,28
1,"5","1156231000","20",1,32
1,"10","1156150700","20",1,10
1,"7","1156430900","20",0,72
1,"6","1156500000","20",1,23
1,"5","1156330200","20",1,18
1,"9","1156510900","20",1,30
1,"10","1156130400","20",1,42
1,"4","1156620800","20",0,13
1,"6","1156350700","20",0,45
1,"3","1156222400","20",0,17
1,"6","1156610200","20",0,11
1,"3","1156430600","20",1,23
1,"7","1156130400","20",1,1
1,"9","1156211000","20",1,11
1,"6","1156422800","20",1,19
1,"5","1156654000","20",0,6
1,"4","1156321200","20",1,15
1,"6","1156350400","20",0,56
1,"10","1156230600","20",1,5
1,"10","1156441400","20",1,115
1,"4","1156150400","20",1,28
1,"2","1156450000","20",1,2
1,"8","1156340100","20",1,43
1,"2","1156410300","20",1,42
1,"6","1156230900","20",0,9
1,"1","1156310000","20",1,1
1,"1","1156530100","20",1,52
1,"5","1156659000","20",0,9
1,"10","1156440500","20",0,1462
1,"3","1156220700","20",1,14
1,"6","1156520500","20",1,14
1,"4","1156433100","20",0,45
1,"2","1156620100","20",1,24
1,"6","1156210500","20",1,10
1,"1","1156110000","20",0,182
1,"4","1156220100","20",0,36
1,"9","1156330900","20",1,11
1,"1","1156654000","20",1,5
1,"6","1156451100","20",0,17
1,"3","1156442000","20",1,408
1,"1","1156430300","20",1,14
1,"3","1156450200","20",0,49
1,"10","1156152500","20",1,7
1,"5","1156330300","20",1,8
1,"9","1156370800","20",1,29
1,"9","1156440100","20",1,8
1,"3","1156410300","20",0,29
1,"7","1156430400","20",1,29
1,"9","1156654200","20",0,12
1,"7","1156510800","20",0,30
1,"1","1156360600","20",0,21
1,"2","1156331000","20",0,2
1,"9","1156230400","20",0,11
1,"4","1156341000","20",1,3
1,"3","1156330400","20",1,1
1,"1","1156330100","20",1,4
1,"9","1156410200","20",1,21
1,"1","1156659000","20",0,4
1,"7","1156530400","20",0,34
